time,Vs,Vo
5.787,2.270508,-0.795899
5.788,2.246094,-0.834961
5.789,2.22168,-0.844727
5.79,2.197266,-0.869141
5.791,2.177735,-0.878906
5.792,2.153321,-0.898438
5.793,2.133789,-0.917969
5.794,2.109375,-0.927734
5.795,2.094727,-0.9375
5.796,2.06543,-0.952149
5.797,2.045899,-0.966797
5.798,2.026367,-0.966797
5.799,2.006836,-0.981445
5.8,1.982422,-0.981445
5.801,1.962891,-0.991211
5.802,1.938477,-0.991211
5.803,1.923828,-1.000977
5.804,1.904297,-1.000977
5.805,1.884766,-1.000977
5.806,1.860352,-1.000977
5.807,1.840821,-1.000977
5.808,1.821289,-0.996094
5.809,1.801758,-0.996094
5.81,1.782227,-0.986328
5.811,1.767578,-0.986328
5.812,1.748047,-0.97168
5.813,1.733399,-0.97168
5.814,1.713867,-0.961914
5.815,1.699219,-0.957031
5.816,1.679688,-0.9375
5.817,1.660156,-0.927734
5.818,1.640625,-0.913086
5.819,1.625977,-0.90332
5.82,1.606445,-0.883789
5.821,1.591797,-0.869141
5.822,1.577149,-0.839844
5.823,1.5625,-0.830078
5.824,1.547852,-0.800781
5.825,1.533203,-0.776367
5.826,1.513672,-0.742188
5.827,1.503906,-0.698242
5.828,1.484375,-0.605469
5.829,1.469727,-0.405273
5.83,1.455078,-0.166016
5.831,1.445313,0.087891
5.832,1.430664,0.341797
5.833,1.416016,0.585938
5.834,1.401367,0.834961
5.835,1.391602,1.083984
5.836,1.37207,1.323242
5.837,1.362305,1.557617
5.838,1.347656,1.78711
5.839,1.342774,1.948242
5.84,1.352539,2.03125
5.841,1.386719,2.094727
5.842,1.450195,2.177735
5.843,1.52832,2.265625
5.844,1.621094,2.368164
5.845,1.723633,2.470703
5.846,1.831055,2.587891
5.847,1.94336,2.705078
5.848,2.055664,2.817383
5.849,2.167969,2.934571
5.85,2.280274,3.03711
5.851,2.387696,3.144532
5.852,2.485352,3.237305
5.853,2.573242,3.320313
5.854,2.65625,3.393555
5.855,2.719727,3.461914
5.856,2.783203,3.515625
5.857,2.836914,3.559571
5.858,2.875977,3.583985
5.859,2.900391,3.608399
5.86,2.919922,3.608399
5.861,2.919922,3.603516
5.862,2.919922,3.564453
5.863,2.900391,3.496094
5.864,2.871094,3.432618
5.865,2.84668,3.305664
5.866,2.8125,3.164063
5.867,2.783203,3.007813
5.868,2.753907,2.836914
5.869,2.729492,2.651367
5.87,2.700196,2.465821
5.871,2.670899,2.270508
5.872,2.641602,2.060547
5.873,2.622071,1.835938
5.874,2.587891,1.601563
5.875,2.563477,1.362305
5.876,2.539063,1.12793
5.877,2.514649,0.883789
5.878,2.485352,0.644531
5.879,2.460938,0.390625
5.88,2.436524,0.141602
5.881,2.41211,-0.112305
5.882,2.382813,-0.351563
5.883,2.358399,-0.581055
5.884,2.333985,-0.683594
5.885,2.314453,-0.732422
5.886,2.294922,-0.771484
5.887,2.265625,-0.805664
5.888,2.241211,-0.825195
5.889,2.22168,-0.844727
5.89,2.197266,-0.869141
5.891,2.177735,-0.878906
5.892,2.153321,-0.898438
5.893,2.138672,-0.913086
5.894,2.109375,-0.927734
5.895,2.084961,-0.9375
5.896,2.06543,-0.952149
5.897,2.041016,-0.961914
5.898,2.026367,-0.976563
5.899,2.001953,-0.976563
5.9,1.987305,-0.986328
5.901,1.962891,-0.991211
5.902,1.94336,-0.996094
5.903,1.918946,-0.996094
5.904,1.904297,-1.000977
5.905,1.879883,-1.000977
5.906,1.865235,-1.000977
5.907,1.840821,-1.000977
5.908,1.826172,-1.000977
5.909,1.801758,-0.996094
5.91,1.78711,-0.991211
5.911,1.762695,-0.986328
5.912,1.748047,-0.976563
5.913,1.728516,-0.966797
5.914,1.713867,-0.961914
5.915,1.694336,-0.952149
5.916,1.679688,-0.942383
5.917,1.660156,-0.927734
5.918,1.645508,-0.917969
5.919,1.625977,-0.898438
5.92,1.611328,-0.888672
5.921,1.591797,-0.869141
5.922,1.577149,-0.849609
5.923,1.557617,-0.825195
5.924,1.542969,-0.805664
5.925,1.52832,-0.776367
5.926,1.513672,-0.74707
5.927,1.499024,-0.693359
5.928,1.489258,-0.610352
5.929,1.469727,-0.410156
5.93,1.459961,-0.151367
5.931,1.44043,0.092773
5.932,1.430664,0.336914
5.933,1.411133,0.585938
5.934,1.401367,0.834961
5.935,1.386719,1.079102
5.936,1.37207,1.31836
5.937,1.362305,1.567383
5.938,1.347656,1.782227
5.939,1.337891,1.948242
5.94,1.352539,2.026367
5.941,1.386719,2.094727
5.942,1.445313,2.172852
5.943,1.52832,2.265625
5.944,1.621094,2.373047
5.945,1.723633,2.470703
5.946,1.831055,2.592774
5.947,1.948242,2.705078
5.948,2.055664,2.8125
5.949,2.167969,2.929688
5.95,2.280274,3.041992
5.951,2.382813,3.139649
5.952,2.480469,3.237305
5.953,2.573242,3.320313
5.954,2.651367,3.393555
5.955,2.729492,3.461914
5.956,2.783203,3.515625
5.957,2.836914,3.554688
5.958,2.871094,3.59375
5.959,2.900391,3.603516
5.96,2.915039,3.618164
5.961,2.929688,3.59375
5.962,2.915039,3.564453
5.963,2.905274,3.515625
5.964,2.875977,3.422852
5.965,2.84668,3.305664
5.966,2.8125,3.168946
5.967,2.783203,3.007813
5.968,2.753907,2.836914
5.969,2.72461,2.646485
5.97,2.695313,2.460938
5.971,2.670899,2.265625
5.972,2.646485,2.055664
5.973,2.612305,1.840821
5.974,2.587891,1.59668
5.975,2.563477,1.37207
5.976,2.539063,1.123047
5.977,2.514649,0.883789
5.978,2.485352,0.634766
5.979,2.456055,0.385742
5.98,2.436524,0.141602
5.981,2.407227,-0.102539
5.982,2.387696,-0.361328
5.983,2.358399,-0.576172
5.984,2.338867,-0.683594
5.985,2.314453,-0.732422
5.986,2.290039,-0.771484
5.987,2.265625,-0.795899
5.988,2.246094,-0.830078
5.989,2.22168,-0.844727
5.99,2.197266,-0.869141
5.991,2.172852,-0.883789
5.992,2.158203,-0.898438
5.993,2.128906,-0.913086
5.994,2.109375,-0.922852
5.995,2.089844,-0.9375
5.996,2.06543,-0.947266
5.997,2.045899,-0.961914
5.998,2.021485,-0.966797
5.999,2.006836,-0.981445
6,1.982422,-0.981445
6.001,1.962891,-0.991211
6.002,1.938477,-0.996094
6.003,1.918946,-1.000977
6.004,1.899414,-1.000977
6.005,1.884766,-1.005859
6.006,1.860352,-1.000977
6.007,1.845703,-1.005859
6.008,1.821289,-1.000977
6.009,1.806641,-0.996094
6.01,1.782227,-0.996094
6.011,1.762695,-0.986328
6.012,1.748047,-0.981445
6.013,1.728516,-0.97168
6.014,1.713867,-0.957031
6.015,1.694336,-0.952149
6.016,1.679688,-0.942383
6.017,1.660156,-0.927734
6.018,1.645508,-0.917969
6.019,1.625977,-0.898438
6.02,1.611328,-0.888672
6.021,1.591797,-0.859375
6.022,1.577149,-0.849609
6.023,1.5625,-0.825195
6.024,1.547852,-0.805664
6.025,1.52832,-0.776367
6.026,1.518555,-0.742188
6.027,1.499024,-0.693359
6.028,1.489258,-0.610352
6.029,1.469727,-0.405273
6.03,1.455078,-0.170898
6.031,1.44043,0.092773
6.032,1.430664,0.336914
6.033,1.416016,0.59082
6.034,1.401367,0.834961
6.035,1.391602,1.074219
6.036,1.37207,1.328125
6.037,1.362305,1.557617
6.038,1.347656,1.791992
6.039,1.337891,1.953125
6.04,1.347656,2.026367
6.041,1.391602,2.094727
6.042,1.450195,2.177735
6.043,1.52832,2.265625
6.044,1.621094,2.368164
6.045,1.723633,2.480469
6.046,1.831055,2.587891
6.047,1.948242,2.700196
6.048,2.060547,2.822266
6.049,2.172852,2.929688
6.05,2.280274,3.03711
6.051,2.382813,3.144532
6.052,2.475586,3.232422
6.053,2.573242,3.320313
6.054,2.651367,3.398438
6.055,2.72461,3.461914
6.056,2.783203,3.510743
6.057,2.832032,3.559571
6.058,2.875977,3.588868
6.059,2.900391,3.608399
6.06,2.924805,3.608399
6.061,2.924805,3.598633
6.062,2.919922,3.564453
6.063,2.900391,3.500977
6.064,2.875977,3.427735
6.065,2.841797,3.310547
6.066,2.8125,3.15918
6.067,2.783203,3.00293
6.068,2.753907,2.836914
6.069,2.729492,2.651367
6.07,2.700196,2.465821
6.071,2.670899,2.270508
6.072,2.641602,2.050781
6.073,2.617188,1.816406
6.074,2.587891,1.611328
6.075,2.563477,1.367188
6.076,2.539063,1.132813
6.077,2.514649,0.883789
6.078,2.480469,0.644531
6.079,2.460938,0.395508
6.08,2.431641,0.146484
6.081,2.41211,-0.12207
6.082,2.387696,-0.361328
6.083,2.363281,-0.581055
6.084,2.333985,-0.683594
6.085,2.314453,-0.737305
6.086,2.290039,-0.766602
6.087,2.270508,-0.800781
6.088,2.241211,-0.81543
6.089,2.22168,-0.849609
6.09,2.197266,-0.869141
6.091,2.177735,-0.883789
6.092,2.153321,-0.898438
6.093,2.133789,-0.908203
6.094,2.109375,-0.932617
6.095,2.084961,-0.9375
6.096,2.070313,-0.961914
6.097,2.045899,-0.961914
6.098,2.026367,-0.97168
6.099,2.001953,-0.976563
6.1,1.987305,-0.986328
6.101,1.962891,-0.991211
6.102,1.94336,-1.000977
6.103,1.918946,-0.996094
6.104,1.904297,-1.000977
6.105,1.879883,-1.000977
6.106,1.860352,-0.996094
6.107,1.840821,-1.000977
6.108,1.821289,-0.996094
6.109,1.801758,-0.996094
6.11,1.78711,-0.991211
6.111,1.767578,-0.986328
6.112,1.743164,-0.976563
6.113,1.728516,-0.97168
6.114,1.708985,-0.961914
6.115,1.694336,-0.957031
6.116,1.679688,-0.942383
6.117,1.660156,-0.932617
6.118,1.640625,-0.913086
6.119,1.625977,-0.90332
6.12,1.606445,-0.878906
6.121,1.591797,-0.864258
6.122,1.572266,-0.844727
6.123,1.5625,-0.825195
6.124,1.542969,-0.805664
6.125,1.52832,-0.776367
6.126,1.513672,-0.742188
6.127,1.499024,-0.698242
6.128,1.489258,-0.610352
6.129,1.47461,-0.400391
6.13,1.455078,-0.166016
6.131,1.44043,0.102539
6.132,1.430664,0.34668
6.133,1.416016,0.59082
6.134,1.401367,0.834961
6.135,1.391602,1.079102
6.136,1.37207,1.328125
6.137,1.362305,1.557617
6.138,1.347656,1.78711
6.139,1.337891,1.958008
6.14,1.347656,2.026367
6.141,1.386719,2.094727
6.142,1.450195,2.177735
6.143,1.52832,2.270508
6.144,1.621094,2.368164
6.145,1.71875,2.475586
6.146,1.831055,2.587891
6.147,1.938477,2.705078
6.148,2.060547,2.807617
6.149,2.172852,2.934571
6.15,2.275391,3.03711
6.151,2.382813,3.139649
6.152,2.480469,3.232422
6.153,2.56836,3.320313
6.154,2.651367,3.398438
6.155,2.719727,3.47168
6.156,2.783203,3.515625
6.157,2.836914,3.554688
6.158,2.871094,3.588868
6.159,2.905274,3.603516
6.16,2.915039,3.613282
6.161,2.924805,3.59375
6.162,2.915039,3.564453
6.163,2.900391,3.510743
6.164,2.875977,3.427735
6.165,2.84668,3.300782
6.166,2.8125,3.164063
6.167,2.783203,3.007813
6.168,2.753907,2.832032
6.169,2.72461,2.65625
6.17,2.700196,2.460938
6.171,2.670899,2.260742
6.172,2.641602,2.050781
6.173,2.617188,1.826172
6.174,2.592774,1.601563
6.175,2.563477,1.376953
6.176,2.539063,1.12793
6.177,2.509766,0.878906
6.178,2.485352,0.634766
6.179,2.456055,0.390625
6.18,2.436524,0.141602
6.181,2.407227,-0.102539
6.182,2.387696,-0.356445
